"file","valid_spec","check","time_taken"
"data/code/47738.smt2",True,"['sat']",0.019707441329956055
"data/code/19762.smt2",True,"['sat']",0.020254135131835938
"data/code/24262.smt2",True,"['ERROR']",0.020430803298950195
"data/code/17150.smt2",False,"['ERROR']",0.006359100341796875
"data/code/66771.smt2",True,"['ERROR']",0.021195650100708008
"data/code/22291.smt2",True,"['sat']",0.021892070770263672
"data/code/22059.smt2",True,"['sat']",0.02266550064086914
"data/code/8456.smt2",True,"['sat']",0.024156808853149414
"data/code/18820.smt2",True,"['ERROR']",0.02495861053466797
"data/code/27866.smt2",False,"['ERROR']",0.008836746215820312
"data/code/18944.smt2",True,"['sat']",0.025603055953979492
"data/code/22505.smt2",True,"['ERROR']",0.02510213851928711
"data/code/20008.smt2",True,"['sat']",0.033417701721191406
"data/code/50438.smt2",True,"['ERROR']",0.018278121948242188
"data/code/68027.smt2",True,"['ERROR']",0.021010160446166992
"data/code/48350.smt2",True,"['ERROR']",0.0205075740814209
"data/code/18383.smt2",True,"['ERROR']",0.020372390747070312
"data/code/19192.smt2",True,"['sat']",0.022025108337402344
"data/code/4351.smt2",True,"['ERROR']",0.02123117446899414
"data/code/67158.smt2",True,"['unsat']",0.021733999252319336
"data/code/54982.smt2",True,"['sat']",0.02152109146118164
"data/code/54619.smt2",True,"['ERROR']",0.023434877395629883
"data/code/17398.smt2",True,"['ERROR']",0.023368358612060547
"data/code/46111.smt2",True,"[]",0.022750139236450195
"data/code/11244.smt2",True,"['sat']",0.022250890731811523
"data/code/5388.smt2",True,"['ERROR']",0.022047042846679688
"data/code/50844.smt2",True,"['sat', 'sat']",0.02282238006591797
"data/code/21895.smt2",True,"['unsat']",0.023898601531982422
"data/code/6300.smt2",True,"['ERROR']",0.02557826042175293
"data/code/51662.smt2",True,"['ERROR']",0.0241243839263916
"data/code/52815.smt2",True,"['ERROR']",0.02378535270690918
"data/code/49389.smt2",True,"['sat']",0.023837804794311523
"data/code/50473.smt2",True,"['ERROR']",0.025807619094848633
"data/code/51629.smt2",True,"['ERROR']",0.02614283561706543
"data/code/11320.smt2",True,"['sat']",0.025078296661376953
"data/code/51706.smt2",True,"['sat']",0.024590253829956055
"data/code/19275.smt2",True,"['sat']",0.026618480682373047
"data/code/48234.smt2",True,"['ERROR']",0.028128862380981445
"data/code/55443.smt2",True,"['sat', 'sat', 'sat']",0.02860546112060547
"data/code/48198.smt2",True,"['sat']",0.028765439987182617
"data/code/19311.smt2",True,"['sat']",0.028328895568847656
"data/code/67390.smt2",True,"['sat']",0.029043912887573242
"data/code/20807.smt2",True,"['sat']",0.02910900115966797
"data/code/50920.smt2",True,"['ERROR']",0.02878403663635254
"data/code/23670.smt2",True,"['sat']",0.03003072738647461
"data/code/21621.smt2",True,"['ERROR']",0.029938459396362305
"data/code/6183.smt2",True,"['sat']",0.03059554100036621
"data/code/21745.smt2",True,"['ERROR']",0.03228330612182617
"data/code/56480.smt2",True,"['sat']",0.03333878517150879
"data/code/50517.smt2",True,"['ERROR']",0.035155534744262695
"data/code/52469.smt2",True,"['sat', 'sat', 'sat', 'sat', 'sat', 'sat', 'sat', 'sat', 'sat', 'sat', 'sat']",0.034525394439697266
"data/code/56648.smt2",True,"['unsat']",0.03929305076599121
"data/code/55527.smt2",True,"['sat']",0.04288935661315918
"data/code/51585.smt2",True,"['sat', 'sat', 'sat', 'sat', 'sat', 'sat', 'sat', 'sat', 'sat', 'sat']",0.04658317565917969
"data/code/13215.smt2",True,"['ERROR']",0.0269930362701416
"data/code/54736.smt2",True,"['ERROR']",0.027646780014038086
"data/code/19729.smt2",True,"['ERROR']",0.1372365951538086
"data/code/51443.smt2",True,"['unsat']",0.02593398094177246
"data/code/10193.smt2",True,"['ERROR']",0.027514934539794922
"data/code/55585.smt2",True,"['ERROR']",0.028214693069458008
"data/code/55910.smt2",True,"['unsat']",0.030231475830078125
"data/code/5024.smt2",True,"[]",0.030526161193847656
"data/code/51527.smt2",True,"['ERROR']",0.02946949005126953
"data/code/54473.smt2",True,"['sat']",0.03076481819152832
"data/code/55408.smt2",True,"['sat']",0.03159785270690918
"data/code/49360.smt2",True,"['ERROR']",0.03148484230041504
"data/code/5140.smt2",True,"['sat']",0.03224587440490723
"data/code/68108.smt2",True,"['sat']",0.032637596130371094
"data/code/19054.smt2",True,"['sat']",0.030986547470092773
"data/code/49141.smt2",True,"['sat']",0.03349804878234863
"data/code/54517.smt2",True,"['ERROR']",0.03267812728881836
"data/code/50794.smt2",True,"['ERROR']",0.033831119537353516
"data/code/56767.smt2",True,"['ERROR']",0.0350034236907959
"data/code/53941.smt2",True,"['sat']",0.03299522399902344
"data/code/49204.smt2",True,"['ERROR']",0.03462409973144531
"data/code/68206.smt2",True,"['ERROR']",0.032269954681396484
"data/code/50982.smt2",True,"['ERROR']",0.032378196716308594
"data/code/23535.smt2",True,"['ERROR']",0.03352761268615723
"data/code/68085.smt2",True,"['ERROR']",0.03385353088378906
"data/code/13150.smt2",True,"['sat']",0.03415989875793457
"data/code/6121.smt2",True,"['sat']",0.03293752670288086
"data/code/54438.smt2",True,"['unsat']",0.03301119804382324
"data/code/48171.smt2",True,"['ERROR']",0.03338313102722168
"data/code/11065.smt2",True,"['sat']",0.035819053649902344
"data/code/22640.smt2",True,"['sat']",0.03252410888671875
"data/code/19130.smt2",True,"['unsat']",0.03547835350036621
"data/code/51910.smt2",True,"['sat']",0.035730600357055664
"data/code/13034.smt2",True,"['unsat']",0.03696489334106445
"data/code/48015.smt2",True,"['ERROR']",0.0344700813293457
"data/code/21564.smt2",True,"['sat']",0.03646445274353027
"data/code/52648.smt2",True,"['ERROR']",0.03664565086364746
"data/code/23146.smt2",False,"['ERROR']",0.004019260406494141
"data/code/50652.smt2",True,"['unsat']",0.03652644157409668
"data/code/50736.smt2",True,"['sat']",0.03726077079772949
"data/code/11382.smt2",True,"['sat']",0.03647971153259277
"data/code/11101.smt2",True,"['ERROR']",0.038231611251831055
"data/code/56603.smt2",True,"['unsat']",0.04062342643737793
"data/code/56469.smt2",True,"['ERROR']",0.03756451606750488
"data/code/29774.smt2",True,"['ERROR']",0.0411229133605957
"data/code/51874.smt2",True,"['sat']",0.03836417198181152
"data/code/29962.smt2",True,"['sat']",0.0379786491394043
"data/code/17371.smt2",True,"['ERROR']",0.03886079788208008
"data/code/55706.smt2",True,"['sat']",0.03849625587463379
"data/code/55874.smt2",True,"['unsat']",0.04295158386230469
"data/code/51408.smt2",True,"['ERROR']",0.040276288986206055
"data/code/55629.smt2",True,"['sat']",0.04300808906555176
"data/code/50619.smt2",True,"['sat']",0.041761159896850586
"data/code/56422.smt2",True,"['ERROR']",0.04348254203796387
"data/code/52480.smt2",True,"['sat']",0.0436098575592041
"data/code/54920.smt2",True,"['sat']",0.041248321533203125
"data/code/23451.smt2",True,"['sat']",0.04288959503173828
"data/code/40457.smt2",False,"['ERROR']",0.004688739776611328
"data/code/21837.smt2",True,"['sat']",0.04321622848510742
"data/code/6045.smt2",True,"['ERROR']",0.04326128959655762
"data/code/48296.smt2",True,"['sat', 'sat', 'sat', 'sat', 'sat', 'sat', 'sat', 'sat', 'sat', 'sat']",0.047530412673950195
"data/code/5205.smt2",True,"['sat']",0.04909920692443848
"data/code/55662.smt2",True,"['sat']",0.048003196716308594
"data/code/21918.smt2",True,"['ERROR']",0.04993438720703125
"data/code/18245.smt2",True,"['sat']",0.025962114334106445
"data/code/21953.smt2",True,"['sat']",0.02923130989074707
"data/code/5086.smt2",True,"['sat']",0.05278754234313965
"data/code/21683.smt2",True,"['sat']",0.027966737747192383
"data/code/20775.smt2",True,"['ERROR']",0.03490400314331055
"data/code/49087.smt2",True,"['ERROR']",0.055351972579956055
"data/code/9171.smt2",True,"['sat']",0.028148889541625977
"data/code/39247.smt2",True,"['sat']",0.0571293830871582
"data/code/18719.smt2",True,"['ERROR']",0.02509617805480957
"data/code/19427.smt2",True,"['sat']",0.025813817977905273
"data/code/49713.smt2",True,"['sat', 'unsat']",0.02447199821472168
"data/code/49677.smt2",True,"['sat']",0.023578643798828125
"data/code/47801.smt2",True,"['sat']",0.026678085327148438
"data/code/24127.smt2",True,"[]",0.02686333656311035
"data/code/47519.smt2",True,"['sat']",0.026563405990600586
"data/code/47965.smt2",True,"['ERROR']",0.026824235916137695
"data/code/19543.smt2",True,"['ERROR']",0.02741217613220215
"data/code/5676.smt2",True,"['ERROR']",0.02326202392578125
"data/code/46627.smt2",True,"['sat']",0.02741837501525879
"data/code/22488.smt2",True,"['sat']",0.03527951240539551
"data/code/20185.smt2",True,"['ERROR']",0.027790307998657227
"data/code/35.smt2",True,"['sat']",0.026002168655395508
"data/code/11416.smt2",True,"['sat']",0.024565458297729492
"data/code/17899.smt2",True,"['ERROR']",0.02373027801513672
"data/code/48851.smt2",True,"['ERROR']",0.026456117630004883
"data/code/22278.smt2",True,"['sat']",0.029992103576660156
"data/code/4780.smt2",True,"['ERROR']",0.02639603614807129
"data/code/56135.smt2",True,"['sat']",0.02795863151550293
"data/code/56051.smt2",True,"['sat']",0.029288291931152344
"data/code/12779.smt2",True,"['sat']",0.025964736938476562
"data/code/6519.smt2",True,"['sat']",0.03003096580505371
"data/code/51030.smt2",True,"['ERROR']",0.026018857955932617
"data/code/22357.smt2",True,"['ERROR']",0.02570366859436035
"data/code/5712.smt2",True,"['sat']",0.031058073043823242
"data/code/19974.smt2",True,"['ERROR']",0.02194380760192871
"data/code/15718.smt2",True,"['sat']",0.03223562240600586
"data/code/17581.smt2",True,"['sat']",0.030005693435668945
"data/code/54283.smt2",True,"['ERROR']",0.021535158157348633
"data/code/19508.smt2",True,"['sat', 'unsat']",0.02545452117919922
"data/code/48549.smt2",True,"['sat']",0.03351330757141113
"data/code/55092.smt2",True,"['sat']",0.030359506607055664
"data/code/52197.smt2",True,"['sat', 'sat', 'sat', 'sat', 'sat', 'sat', 'sat', 'sat', 'sat', 'sat']",0.03349566459655762
"data/code/5591.smt2",True,"['ERROR']",0.02466893196105957
"data/code/56299.smt2",True,"['unsat']",0.03135251998901367
"data/code/22233.smt2",True,"['ERROR']",0.028876543045043945
"data/code/50345.smt2",True,"['sat', 'unsat']",0.024138212203979492
"data/code/50221.smt2",True,"['ERROR']",0.01912522315979004
"data/code/18321.smt2",True,"['ERROR']",0.037300825119018555
"data/code/49888.smt2",True,"[]",0.018790006637573242
"data/code/18636.smt2",True,"['sat']",0.027988195419311523
"data/code/19810.smt2",True,"['sat']",0.02816605567932129
"data/code/20306.smt2",True,"['ERROR']",0.02975177764892578
"data/code/66967.smt2",True,"['sat']",0.02726888656616211
"data/code/18882.smt2",True,"['sat', 'sat', 'sat', 'sat', 'sat', 'sat', 'sat', 'sat', 'sat', 'sat']",0.03125119209289551
"data/code/18752.smt2",True,"['sat']",0.028738975524902344
"data/code/49590.smt2",True,"[]",0.024974346160888672
"data/code/67741.smt2",True,"['sat']",0.028537511825561523
"data/code/11572.smt2",True,"['sat']",0.03336811065673828
"data/code/52314.smt2",True,"['sat']",0.024209976196289062
"data/code/48935.smt2",True,"['sat']",0.037091732025146484
"data/code/67625.smt2",True,"['ERROR']",0.030945301055908203
"data/code/21117.smt2",True,"['sat']",0.03883099555969238
"data/code/11539.smt2",True,"['ERROR']",0.02402782440185547
"data/code/67589.smt2",True,"['unsat']",0.032928466796875
"data/code/53386.smt2",True,"['sat']",0.019470930099487305
"data/code/12732.smt2",True,"['ERROR']",0.019721508026123047
"data/code/17702.smt2",True,"['sat']",0.018010616302490234
"data/code/52270.smt2",True,"['sat']",0.024928569793701172
"data/code/48502.smt2",True,"['sat']",0.025515079498291016
"data/code/5889.smt2",True,"['sat']",0.02870631217956543
"data/code/55211.smt2",True,"['ERROR']",0.029477596282958984
"data/code/22461.smt2",True,"['unsat', 'sat', 'unsat', 'sat', 'unsat', 'sat', 'unsat', 'unsat', 'unsat']",0.12981414794921875
"data/code/5361.smt2",True,"['ERROR']",0.09367871284484863
"data/code/45141.smt2",False,"['ERROR']",0.005926370620727539
"data/code/5759.smt2",True,"['ERROR']",0.03714323043823242
"data/code/48466.smt2",True,"['sat']",0.03437995910644531
"data/code/13161.smt2",True,"['sat']",0.0320744514465332
"data/code/6074.smt2",True,"[]",0.034781455993652344
"data/code/4389.smt2",True,"[]",0.03325057029724121
"data/code/51439.smt2",True,"['unsat']",0.033499717712402344
"data/code/48388.smt2",True,"['ERROR']",0.03366804122924805
"data/code/11054.smt2",True,"['sat']",0.03208613395690918
"data/code/7301.smt2",True,"['ERROR']",0.03216290473937988
"data/code/11130.smt2",True,"['sat']",0.03409981727600098
"data/code/23504.smt2",True,"['ERROR']",0.032758235931396484
"data/code/6393.smt2",True,"['ERROR']",0.035169363021850586
"data/code/17340.smt2",True,"['sat']",0.03829503059387207
"data/code/22671.smt2",True,"['sat']",0.03652191162109375
"data/code/6436.smt2",True,"['ERROR']",0.039113759994506836
"data/code/51921.smt2",True,"['ERROR']",0.03789997100830078
"data/code/55618.smt2",True,"['ERROR']",0.03512239456176758
"data/code/52679.smt2",True,"['sat']",0.0371246337890625
"data/code/31368.smt2",True,"['sat']",0.03864860534667969
"data/code/48024.smt2",True,"['ERROR']",0.03946423530578613
"data/code/55737.smt2",True,"['sat']",0.03972196578979492
"data/code/56577.smt2",True,"['sat']",0.03653717041015625
"data/code/52632.smt2",True,"['ERROR']",0.039148569107055664
"data/code/48140.smt2",True,"['sat']",0.03985285758972168
"data/code/68237.smt2",True,"['sat']",0.04053378105163574
"data/code/49351.smt2",True,"['sat']",0.03670167922973633
"data/code/54409.smt2",True,"['sat']",0.0406649112701416
"data/code/50707.smt2",True,"['sat', 'unsat']",0.040024518966674805
"data/code/18193.smt2",True,"['ERROR']",0.03697824478149414
"data/code/56413.smt2",True,"['ERROR']",0.037722110748291016
"data/code/18310.smt2",True,"['ERROR']",0.04041624069213867
"data/code/18274.smt2",True,"['sat', 'sat']",0.04065132141113281
"data/code/21555.smt2",True,"['sat']",0.038146018981933594
"data/code/56458.smt2",True,"['ERROR']",0.042798757553100586
"data/code/51845.smt2",True,"['ERROR']",0.04228615760803223
"data/code/17188.smt2",True,"['ERROR']",0.0423274040222168
"data/code/17666.smt2",True,"['sat', 'unsat']",0.04391598701477051
"data/code/49235.smt2",True,"['sat']",0.04036259651184082
"data/code/52886.smt2",True,"['sat']",0.044478416442871094
"data/code/6110.smt2",True,"['sat']",0.043874263763427734
"data/code/21806.smt2",True,"['sat']",0.0419769287109375
"data/code/50628.smt2",True,"['sat', 'sat']",0.041501760482788086
"data/code/55983.smt2",True,"['ERROR']",0.04340243339538574
"data/code/20894.smt2",True,"['ERROR']",0.04267120361328125
"data/code/55375.smt2",True,"['sat']",0.0450286865234375
"data/code/51516.smt2",True,"['sat', 'sat']",0.04159855842590332
"data/code/5350.smt2",True,"['ERROR']",0.04108238220214844
"data/code/54442.smt2",True,"['ERROR']",0.040746450424194336
"data/code/21962.smt2",True,"['sat']",0.04359912872314453
"data/code/51795.smt2",True,"['sat']",0.04502463340759277
"data/code/13005.smt2",True,"['ERROR']",0.04346108436584473
"data/code/51472.smt2",True,"['ERROR']",0.043998003005981445
"data/code/9140.smt2",True,"['ERROR']",0.04431486129760742
"data/code/54526.smt2",True,"['sat']",0.043012380599975586
"data/code/56690.smt2",True,"['sat']",0.04512476921081543
"data/code/5198.smt2",True,"['sat']",0.043935298919677734
"data/code/50584.smt2",True,"['ERROR']",0.04301905632019043
"data/code/55653.smt2",True,"['sat']",0.04695701599121094
"data/code/21929.smt2",True,"['ERROR']",0.042832136154174805
"data/code/5234.smt2",True,"['sat']",0.045310258865356445
"data/code/49199.smt2",True,"['sat', 'sat', 'sat', 'sat', 'sat', 'sat', 'sat', 'sat', 'sat', 'sat', 'sat']",0.05046796798706055
"data/code/50663.smt2",True,"['sat', 'sat', 'sat', 'sat', 'sat', 'sat', 'sat', 'sat', 'sat', 'sat']",0.05811762809753418
"data/code/56546.smt2",True,"['sat', 'sat', 'unsat', 'unsat', 'unsat', 'unsat', 'unsat', 'unsat']",0.19072413444519043
"data/code/23367.smt2",True,"['sat']",0.2637746334075928
"data/code/67614.smt2",False,"['ERROR']",0.006825685501098633
"data/code/23460.smt2",True,"['sat']",0.03120899200439453
"data/code/18607.smt2",True,"['ERROR']",0.03166842460632324
"data/code/19101.smt2",True,"['sat']",0.03534817695617676
"data/code/52089.smt2",True,"['ERROR']",0.03467607498168945
"data/code/67497.smt2",True,"['ERROR']",0.03237128257751465
"data/code/28306.smt2",True,"['unsat']",0.03432774543762207
"data/code/52325.smt2",True,"['ERROR']",0.032962799072265625
"data/code/25184.smt2",True,"['sat']",0.03308677673339844
"data/code/11543.smt2",True,"['sat']",0.03208184242248535
"data/code/18763.smt2",True,"['ERROR']",0.03620171546936035
"data/code/48457.smt2",True,"['ERROR']",0.03519701957702637
"data/code/12703.smt2",True,"['ERROR']",0.03478670120239258
"data/code/46495.smt2",True,"['sat']",0.03579115867614746
"data/code/20218.smt2",True,"['sat']",0.03443169593811035
"data/code/22249.smt2",True,"['sat']",0.03475236892700195
"data/code/47407.smt2",True,"['ERROR']",0.03749227523803711
"data/code/22596.smt2",True,"['sat']",0.04109764099121094
"data/code/10882.smt2",True,"['sat']",0.03674602508544922
"data/code/51282.smt2",True,"['sat', 'unsat']",0.037271738052368164
"data/code/66956.smt2",True,"['sat']",0.03838300704956055
"data/code/24072.smt2",True,"['ERROR']",0.03529953956604004
"data/code/25263.smt2",True,"['sat']",0.03867840766906738
"data/code/50210.smt2",True,"['ERROR']",0.036628007888793945
"data/code/19539.smt2",True,"['ERROR']",0.039081573486328125
"data/code/50374.smt2",True,"['ERROR']",0.03637814521789551
"data/code/23058.smt2",True,"['sat']",0.03893709182739258
"data/code/22202.smt2",True,"['sat']",0.038877010345458984
"data/code/47830.smt2",True,"['ERROR']",0.03603863716125488
"data/code/55344.smt2",True,"['sat']",0.03913617134094238
"data/code/19945.smt2",True,"['ERROR']",0.03987884521484375
"data/code/55220.smt2",True,"['sat', 'sat', 'sat']",0.0386962890625
"data/code/49769.smt2",True,"['unsat']",0.03903532028198242
"data/code/21126.smt2",True,"['sat', 'sat']",0.03806352615356445
"data/code/11427.smt2",True,"['ERROR']",0.03635382652282715
"data/code/17733.smt2",True,"['ERROR']",0.0390012264251709
"data/code/56387.smt2",True,"['ERROR']",0.03916501998901367
"data/code/19821.smt2",True,"['ERROR']",0.04050183296203613
"data/code/19416.smt2",True,"['ERROR']",0.03778791427612305
"data/code/6684.smt2",True,"['ERROR']",0.03741717338562012
"data/code/6407.smt2",True,"['sat']",0.04058194160461426
"data/code/11508.smt2",True,"['ERROR']",0.0401768684387207
"data/code/24116.smt2",True,"[]",0.03821063041687012
"data/code/19695.smt2",True,"['ERROR']",0.04131937026977539
"data/code/4456.smt2",True,"['sat']",0.04106593132019043
"data/code/52241.smt2",True,"['sat']",0.039850711822509766
"data/code/46616.smt2",True,"['sat', 'unsat']",0.03826904296875
"data/code/48533.smt2",True,"['sat']",0.041101694107055664
"data/code/18728.smt2",True,"['ERROR']",0.03929567337036133
"data/code/12748.smt2",True,"['ERROR']",0.03858661651611328
"data/code/30859.smt2",True,"['sat', 'sat', 'sat', 'sat', 'unsat']",0.0407259464263916
"data/code/17657.smt2",True,"['ERROR']",0.04239034652709961
"data/code/18484.smt2",True,"['sat']",0.04058527946472168
"data/code/5768.smt2",True,"['sat']",0.04258322715759277
"data/code/22081.smt2",True,"['unsat']",0.04056358337402344
"data/code/47954.smt2",True,"['sat']",0.04127001762390137
"data/code/47528.smt2",True,"['ERROR']",0.041147470474243164
"data/code/17987.smt2",True,"['sat']",0.04215741157531738
"data/code/51001.smt2",True,"['sat']",0.04169487953186035
"data/code/13841.smt2",True,"['ERROR']",0.04611349105834961
"data/code/19572.smt2",True,"['sat']",0.046320438385009766
"data/code/67180.smt2",True,"['ERROR']",0.18181586265563965
"data/code/6264.smt2",True,"['sat']",0.4397597312927246
"data/code/17559.smt2",False,"['ERROR']",0.006937980651855469
"data/code/49996.smt2",True,"['sat']",0.028058767318725586
"data/code/5723.smt2",True,"['ERROR']",0.027597665786743164
"data/code/17778.smt2",True,"['unsat', 'unsat']",0.02748560905456543
"data/code/4579.smt2",True,"[]",0.027724027633666992
"data/code/53298.smt2",True,"['ERROR']",0.028589725494384766
"data/code/51165.smt2",True,"['sat']",0.02940988540649414
"data/code/48578.smt2",True,"['ERROR']",0.02841329574584961
"data/code/5502.smt2",True,"['sat']",0.028989315032958984
"data/code/48904.smt2",True,"['ERROR']",0.029848575592041016
"data/code/4758.smt2",True,"['sat']",0.0317683219909668
"data/code/15729.smt2",True,"['ERROR']",0.03242015838623047
"data/code/6528.smt2",True,"['sat']",0.03415632247924805
"data/code/45758.smt2",False,"['ERROR']",0.00926065444946289
"data/code/56241.smt2",True,"['sat']",0.03560781478881836
"data/code/5997.smt2",True,"['sat']",0.03730368614196777
"data/code/5647.smt2",True,"['sat']",0.03741097450256348
"data/code/56060.smt2",True,"['sat']",0.03726673126220703
"data/code/50093.smt2",True,"['sat']",0.03798675537109375
"data/code/48759.smt2",True,"['unsat']",0.028087615966796875
"data/code/56089.smt2",True,"['sat']",0.027004480361938477
"data/code/17791.smt2",True,"['sat']",0.03323554992675781
"data/code/56104.smt2",True,"['unsat']",0.04455447196960449
"data/code/32655.smt2",False,"['ERROR']",0.005572080612182617
"data/code/32731.smt2",False,"['ERROR']",0.005202054977416992
"data/code/49467.smt2",True,"['ERROR']",0.03081369400024414
"data/code/11606.smt2",True,"['sat']",0.0300748348236084
"data/code/12569.smt2",True,"['ERROR']",0.030413389205932617
"data/code/66890.smt2",True,"['ERROR']",0.020897865295410156
"data/code/10944.smt2",True,"['ERROR']",0.03139138221740723
"data/code/49503.smt2",True,"['sat']",0.03314399719238281
"data/code/53271.smt2",True,"['ERROR']",0.03141498565673828
"data/code/17841.smt2",True,"['sat']",0.03247499465942383
"data/code/54210.smt2",True,"['sat']",0.03330707550048828
"data/code/55282.smt2",True,"['sat']",0.0283052921295166
"data/code/30604.smt2",True,"['ERROR']",0.022669076919555664
"data/code/17925.smt2",True,"['sat']",0.03503274917602539
"data/code/5466.smt2",True,"['sat']",0.034868717193603516
"data/code/53315.smt2",True,"['ERROR']",0.03526878356933594
"data/code/4590.smt2",True,"['unsat']",0.035324811935424805
"data/code/46553.smt2",True,"['ERROR']",0.025307893753051758
"data/code/51344.smt2",True,"['ERROR']",0.03540945053100586
"data/code/48591.smt2",True,"['sat']",0.03596949577331543
"data/code/52104.smt2",True,"['ERROR']",0.024910926818847656
