file1,file2
data/spec/23349.smt2,data/spec/24111.smt2
data/spec/23349.smt2,data/spec/24138.smt2
data/spec/23349.smt2,data/spec/4802.smt2
data/spec/23349.smt2,data/spec/5025.smt2
data/spec/23349.smt2,data/spec/5029.smt2
data/spec/23349.smt2,data/spec/5052.smt2
data/spec/23349.smt2,data/spec/5106.smt2
data/spec/23349.smt2,data/spec/5138.smt2
data/spec/23349.smt2,data/spec/5139.smt2
data/spec/23349.smt2,data/spec/5323.smt2
data/spec/23349.smt2,data/spec/5324.smt2
data/spec/23349.smt2,data/spec/5325.smt2
data/spec/23349.smt2,data/spec/5778.smt2
data/spec/23349.smt2,data/spec/6548.smt2
data/spec/23349.smt2,data/spec/6549.smt2
data/spec/23350.smt2,data/spec/23352.smt2
data/spec/23350.smt2,data/spec/23353.smt2
data/spec/23350.smt2,data/spec/23354.smt2
data/spec/23350.smt2,data/spec/24110.smt2
data/spec/23350.smt2,data/spec/24111.smt2
data/spec/23350.smt2,data/spec/24138.smt2
data/spec/23350.smt2,data/spec/4802.smt2
data/spec/23350.smt2,data/spec/5025.smt2
data/spec/23350.smt2,data/spec/5029.smt2
data/spec/23350.smt2,data/spec/5052.smt2
data/spec/23350.smt2,data/spec/5106.smt2
data/spec/23350.smt2,data/spec/5138.smt2
data/spec/23350.smt2,data/spec/5139.smt2
data/spec/23350.smt2,data/spec/5323.smt2
data/spec/23350.smt2,data/spec/5324.smt2
data/spec/23350.smt2,data/spec/5325.smt2
data/spec/23350.smt2,data/spec/5778.smt2
data/spec/23350.smt2,data/spec/6548.smt2
data/spec/23350.smt2,data/spec/6549.smt2
data/spec/23352.smt2,data/spec/23353.smt2
data/spec/23352.smt2,data/spec/23354.smt2
data/spec/23352.smt2,data/spec/24110.smt2
data/spec/23352.smt2,data/spec/24111.smt2
data/spec/23352.smt2,data/spec/24138.smt2
data/spec/23352.smt2,data/spec/4802.smt2
data/spec/23352.smt2,data/spec/5025.smt2
data/spec/23352.smt2,data/spec/5029.smt2
data/spec/23352.smt2,data/spec/5052.smt2
data/spec/23352.smt2,data/spec/5106.smt2
data/spec/23352.smt2,data/spec/5138.smt2
data/spec/23352.smt2,data/spec/5139.smt2
data/spec/23352.smt2,data/spec/5323.smt2
data/spec/23352.smt2,data/spec/5324.smt2
data/spec/23352.smt2,data/spec/5325.smt2
data/spec/23352.smt2,data/spec/5778.smt2
data/spec/23352.smt2,data/spec/6548.smt2
data/spec/23352.smt2,data/spec/6549.smt2
data/spec/23353.smt2,data/spec/23354.smt2
data/spec/23353.smt2,data/spec/24110.smt2
data/spec/23353.smt2,data/spec/24111.smt2
data/spec/23353.smt2,data/spec/24138.smt2
data/spec/23353.smt2,data/spec/4802.smt2
data/spec/23353.smt2,data/spec/5025.smt2
data/spec/23353.smt2,data/spec/5029.smt2
data/spec/23353.smt2,data/spec/5052.smt2
data/spec/23353.smt2,data/spec/5106.smt2
data/spec/23353.smt2,data/spec/5138.smt2
data/spec/23353.smt2,data/spec/5139.smt2
data/spec/23353.smt2,data/spec/5323.smt2
data/spec/23353.smt2,data/spec/5324.smt2
data/spec/23353.smt2,data/spec/5325.smt2
data/spec/23353.smt2,data/spec/5778.smt2
data/spec/23353.smt2,data/spec/6548.smt2
data/spec/23353.smt2,data/spec/6549.smt2
data/spec/23354.smt2,data/spec/24110.smt2
data/spec/23354.smt2,data/spec/24111.smt2
data/spec/23354.smt2,data/spec/24138.smt2
data/spec/23354.smt2,data/spec/4802.smt2
data/spec/23354.smt2,data/spec/5025.smt2
data/spec/23354.smt2,data/spec/5029.smt2
data/spec/23354.smt2,data/spec/5052.smt2
data/spec/23354.smt2,data/spec/5106.smt2
data/spec/23354.smt2,data/spec/5138.smt2
data/spec/23354.smt2,data/spec/5139.smt2
data/spec/23354.smt2,data/spec/5323.smt2
data/spec/23354.smt2,data/spec/5324.smt2
data/spec/23354.smt2,data/spec/5325.smt2
data/spec/23354.smt2,data/spec/5778.smt2
data/spec/23354.smt2,data/spec/6548.smt2
data/spec/23354.smt2,data/spec/6549.smt2
data/spec/23360.smt2,data/spec/23361.smt2
data/spec/23369.smt2,data/spec/23370.smt2
data/spec/23369.smt2,data/spec/23371.smt2
data/spec/23370.smt2,data/spec/23371.smt2
data/spec/23372.smt2,data/spec/23374.smt2
data/spec/23372.smt2,data/spec/23415.smt2
data/spec/23372.smt2,data/spec/23590.smt2
data/spec/23372.smt2,data/spec/23648.smt2
data/spec/23372.smt2,data/spec/24149.smt2
data/spec/23372.smt2,data/spec/4737.smt2
data/spec/23372.smt2,data/spec/4804.smt2
data/spec/23372.smt2,data/spec/5033.smt2
data/spec/23372.smt2,data/spec/5038.smt2
data/spec/23372.smt2,data/spec/5043.smt2
data/spec/23372.smt2,data/spec/5169.smt2
data/spec/23372.smt2,data/spec/5170.smt2
data/spec/23372.smt2,data/spec/5174.smt2
data/spec/23372.smt2,data/spec/5181.smt2
data/spec/23372.smt2,data/spec/5236.smt2
data/spec/23372.smt2,data/spec/5339.smt2
data/spec/23372.smt2,data/spec/5441.smt2
data/spec/23372.smt2,data/spec/5489.smt2
data/spec/23372.smt2,data/spec/5530.smt2
data/spec/23372.smt2,data/spec/5614.smt2
data/spec/23372.smt2,data/spec/5618.smt2
data/spec/23372.smt2,data/spec/5930.smt2
data/spec/23372.smt2,data/spec/5931.smt2
data/spec/23372.smt2,data/spec/5980.smt2
data/spec/23372.smt2,data/spec/6079.smt2
data/spec/23372.smt2,data/spec/6314.smt2
data/spec/23373.smt2,data/spec/23404.smt2
data/spec/23374.smt2,data/spec/23415.smt2
data/spec/23374.smt2,data/spec/23590.smt2
data/spec/23374.smt2,data/spec/23648.smt2
data/spec/23374.smt2,data/spec/24149.smt2
data/spec/23374.smt2,data/spec/4737.smt2
data/spec/23374.smt2,data/spec/4804.smt2
data/spec/23374.smt2,data/spec/5033.smt2
data/spec/23374.smt2,data/spec/5038.smt2
data/spec/23374.smt2,data/spec/5043.smt2
data/spec/23374.smt2,data/spec/5169.smt2
data/spec/23374.smt2,data/spec/5170.smt2
data/spec/23374.smt2,data/spec/5174.smt2
data/spec/23374.smt2,data/spec/5181.smt2
data/spec/23374.smt2,data/spec/5236.smt2
data/spec/23374.smt2,data/spec/5339.smt2
data/spec/23374.smt2,data/spec/5441.smt2
data/spec/23374.smt2,data/spec/5489.smt2
data/spec/23374.smt2,data/spec/5530.smt2
data/spec/23374.smt2,data/spec/5614.smt2
data/spec/23374.smt2,data/spec/5618.smt2
data/spec/23374.smt2,data/spec/5930.smt2
data/spec/23374.smt2,data/spec/5931.smt2
data/spec/23374.smt2,data/spec/5980.smt2
data/spec/23374.smt2,data/spec/6079.smt2
data/spec/23374.smt2,data/spec/6314.smt2
data/spec/23375.smt2,data/spec/23376.smt2
data/spec/23383.smt2,data/spec/23384.smt2
data/spec/23383.smt2,data/spec/23385.smt2
data/spec/23384.smt2,data/spec/23385.smt2
data/spec/23390.smt2,data/spec/23395.smt2
data/spec/23391.smt2,data/spec/23397.smt2
data/spec/23392.smt2,data/spec/23393.smt2
data/spec/23398.smt2,data/spec/23399.smt2
data/spec/23398.smt2,data/spec/23400.smt2
data/spec/23399.smt2,data/spec/23400.smt2
data/spec/23412.smt2,data/spec/23413.smt2
data/spec/23412.smt2,data/spec/23414.smt2
data/spec/23412.smt2,data/spec/23416.smt2
data/spec/23412.smt2,data/spec/23417.smt2
data/spec/23412.smt2,data/spec/23418.smt2
data/spec/23412.smt2,data/spec/23419.smt2
data/spec/23412.smt2,data/spec/23420.smt2
data/spec/23413.smt2,data/spec/23414.smt2
data/spec/23413.smt2,data/spec/23416.smt2
data/spec/23413.smt2,data/spec/23417.smt2
data/spec/23413.smt2,data/spec/23418.smt2
data/spec/23413.smt2,data/spec/23419.smt2
data/spec/23413.smt2,data/spec/23420.smt2
data/spec/23414.smt2,data/spec/23416.smt2
data/spec/23414.smt2,data/spec/23417.smt2
data/spec/23414.smt2,data/spec/23418.smt2
data/spec/23414.smt2,data/spec/23419.smt2
data/spec/23414.smt2,data/spec/23420.smt2
data/spec/23415.smt2,data/spec/23590.smt2
data/spec/23415.smt2,data/spec/23648.smt2
data/spec/23415.smt2,data/spec/24149.smt2
data/spec/23415.smt2,data/spec/4737.smt2
data/spec/23415.smt2,data/spec/4804.smt2
data/spec/23415.smt2,data/spec/5033.smt2
data/spec/23415.smt2,data/spec/5038.smt2
data/spec/23415.smt2,data/spec/5043.smt2
data/spec/23415.smt2,data/spec/5169.smt2
data/spec/23415.smt2,data/spec/5170.smt2
data/spec/23415.smt2,data/spec/5174.smt2
data/spec/23415.smt2,data/spec/5181.smt2
data/spec/23415.smt2,data/spec/5236.smt2
data/spec/23415.smt2,data/spec/5339.smt2
data/spec/23415.smt2,data/spec/5441.smt2
data/spec/23415.smt2,data/spec/5489.smt2
data/spec/23415.smt2,data/spec/5530.smt2
data/spec/23415.smt2,data/spec/5614.smt2
data/spec/23415.smt2,data/spec/5618.smt2
data/spec/23415.smt2,data/spec/5930.smt2
data/spec/23415.smt2,data/spec/5931.smt2
data/spec/23415.smt2,data/spec/5980.smt2
data/spec/23415.smt2,data/spec/6079.smt2
data/spec/23415.smt2,data/spec/6314.smt2
data/spec/23416.smt2,data/spec/23417.smt2
data/spec/23416.smt2,data/spec/23418.smt2
data/spec/23416.smt2,data/spec/23419.smt2
data/spec/23416.smt2,data/spec/23420.smt2
data/spec/23417.smt2,data/spec/23418.smt2
data/spec/23417.smt2,data/spec/23419.smt2
data/spec/23417.smt2,data/spec/23420.smt2
data/spec/23418.smt2,data/spec/23419.smt2
data/spec/23418.smt2,data/spec/23420.smt2
data/spec/23419.smt2,data/spec/23420.smt2
data/spec/23421.smt2,data/spec/23422.smt2
data/spec/23421.smt2,data/spec/23425.smt2
data/spec/23421.smt2,data/spec/46178.smt2
data/spec/23421.smt2,data/spec/46494.smt2
data/spec/23422.smt2,data/spec/23425.smt2
data/spec/23422.smt2,data/spec/46178.smt2
data/spec/23422.smt2,data/spec/46494.smt2
data/spec/23425.smt2,data/spec/46178.smt2
data/spec/23425.smt2,data/spec/46494.smt2
data/spec/23429.smt2,data/spec/23589.smt2
data/spec/23429.smt2,data/spec/23649.smt2
data/spec/23429.smt2,data/spec/29202.smt2
data/spec/23429.smt2,data/spec/4803.smt2
data/spec/23429.smt2,data/spec/5311.smt2
data/spec/23429.smt2,data/spec/5340.smt2
data/spec/23429.smt2,data/spec/5341.smt2
data/spec/23429.smt2,data/spec/5683.smt2
data/spec/23429.smt2,data/spec/5932.smt2
data/spec/23429.smt2,data/spec/6291.smt2
data/spec/23429.smt2,data/spec/6293.smt2
data/spec/23431.smt2,data/spec/24641.smt2
data/spec/23431.smt2,data/spec/24642.smt2
data/spec/23431.smt2,data/spec/24643.smt2
data/spec/23431.smt2,data/spec/24647.smt2
data/spec/23431.smt2,data/spec/24648.smt2
data/spec/23431.smt2,data/spec/24649.smt2
data/spec/23431.smt2,data/spec/24650.smt2
data/spec/23431.smt2,data/spec/24651.smt2
data/spec/23431.smt2,data/spec/24914.smt2
data/spec/23431.smt2,data/spec/24915.smt2
data/spec/23431.smt2,data/spec/24916.smt2
data/spec/23431.smt2,data/spec/25263.smt2
data/spec/23431.smt2,data/spec/25294.smt2
data/spec/23431.smt2,data/spec/25295.smt2
data/spec/23431.smt2,data/spec/25296.smt2
data/spec/23431.smt2,data/spec/27795.smt2
data/spec/23431.smt2,data/spec/27850.smt2
data/spec/23431.smt2,data/spec/27853.smt2
data/spec/23431.smt2,data/spec/27854.smt2
data/spec/23431.smt2,data/spec/27855.smt2
data/spec/23431.smt2,data/spec/27856.smt2
data/spec/23431.smt2,data/spec/27858.smt2
data/spec/23431.smt2,data/spec/27859.smt2
data/spec/23431.smt2,data/spec/27860.smt2
data/spec/23431.smt2,data/spec/28307.smt2
data/spec/23431.smt2,data/spec/28403.smt2
data/spec/23431.smt2,data/spec/28407.smt2
data/spec/23431.smt2,data/spec/28586.smt2
data/spec/23431.smt2,data/spec/29021.smt2
data/spec/23431.smt2,data/spec/30585.smt2
data/spec/23431.smt2,data/spec/30602.smt2
data/spec/23431.smt2,data/spec/30875.smt2
data/spec/23431.smt2,data/spec/31179.smt2
data/spec/23431.smt2,data/spec/39205.smt2
data/spec/23431.smt2,data/spec/45000.smt2
data/spec/23431.smt2,data/spec/45088.smt2
data/spec/23431.smt2,data/spec/45591.smt2
data/spec/23431.smt2,data/spec/45592.smt2
data/spec/23431.smt2,data/spec/45593.smt2
data/spec/23431.smt2,data/spec/45594.smt2
data/spec/23431.smt2,data/spec/45677.smt2
data/spec/23431.smt2,data/spec/45953.smt2
data/spec/23431.smt2,data/spec/46058.smt2
data/spec/23431.smt2,data/spec/46092.smt2
data/spec/23431.smt2,data/spec/46476.smt2
data/spec/23431.smt2,data/spec/48007.smt2
data/spec/23431.smt2,data/spec/48043.smt2
data/spec/23431.smt2,data/spec/48060.smt2
data/spec/23431.smt2,data/spec/48184.smt2
data/spec/23431.smt2,data/spec/50275.smt2
data/spec/23431.smt2,data/spec/50279.smt2
data/spec/23431.smt2,data/spec/50769.smt2
data/spec/23431.smt2,data/spec/54282.smt2
data/spec/23431.smt2,data/spec/54311.smt2
data/spec/23431.smt2,data/spec/54370.smt2
data/spec/23431.smt2,data/spec/54377.smt2
data/spec/23431.smt2,data/spec/54384.smt2
data/spec/23431.smt2,data/spec/54546.smt2
data/spec/23431.smt2,data/spec/54578.smt2
data/spec/23431.smt2,data/spec/54595.smt2
data/spec/23431.smt2,data/spec/54915.smt2
data/spec/23431.smt2,data/spec/56704.smt2
data/spec/23431.smt2,data/spec/56706.smt2
data/spec/23431.smt2,data/spec/56707.smt2
data/spec/23431.smt2,data/spec/56711.smt2
data/spec/23431.smt2,data/spec/56713.smt2
data/spec/23431.smt2,data/spec/56719.smt2
data/spec/23431.smt2,data/spec/56721.smt2
data/spec/23431.smt2,data/spec/56726.smt2
data/spec/23431.smt2,data/spec/56740.smt2
data/spec/23431.smt2,data/spec/57353.smt2
data/spec/23431.smt2,data/spec/66869.smt2
data/spec/23431.smt2,data/spec/67730.smt2
data/spec/23431.smt2,data/spec/67754.smt2
data/spec/23431.smt2,data/spec/68077.smt2
data/spec/23438.smt2,data/spec/23440.smt2
data/spec/23439.smt2,data/spec/23441.smt2
data/spec/23442.smt2,data/spec/23444.smt2
data/spec/23442.smt2,data/spec/23451.smt2
data/spec/23444.smt2,data/spec/23451.smt2
data/spec/23445.smt2,data/spec/23447.smt2
data/spec/23455.smt2,data/spec/23456.smt2
data/spec/23455.smt2,data/spec/23457.smt2
data/spec/23455.smt2,data/spec/23458.smt2
data/spec/23455.smt2,data/spec/23459.smt2
data/spec/23455.smt2,data/spec/23460.smt2
data/spec/23456.smt2,data/spec/23457.smt2
data/spec/23456.smt2,data/spec/23458.smt2
data/spec/23456.smt2,data/spec/23459.smt2
data/spec/23456.smt2,data/spec/23460.smt2
data/spec/23457.smt2,data/spec/23458.smt2
data/spec/23457.smt2,data/spec/23459.smt2
data/spec/23457.smt2,data/spec/23460.smt2
data/spec/23458.smt2,data/spec/23459.smt2
data/spec/23458.smt2,data/spec/23460.smt2
data/spec/23459.smt2,data/spec/23460.smt2
data/spec/23465.smt2,data/spec/23466.smt2
data/spec/23465.smt2,data/spec/23467.smt2
data/spec/23465.smt2,data/spec/23468.smt2
data/spec/23465.smt2,data/spec/23469.smt2
data/spec/23465.smt2,data/spec/23470.smt2
data/spec/23465.smt2,data/spec/23471.smt2
data/spec/23466.smt2,data/spec/23467.smt2
data/spec/23466.smt2,data/spec/23468.smt2
data/spec/23466.smt2,data/spec/23469.smt2
data/spec/23466.smt2,data/spec/23470.smt2
data/spec/23466.smt2,data/spec/23471.smt2
data/spec/23467.smt2,data/spec/23468.smt2
data/spec/23467.smt2,data/spec/23469.smt2
data/spec/23467.smt2,data/spec/23470.smt2
data/spec/23467.smt2,data/spec/23471.smt2
data/spec/23468.smt2,data/spec/23469.smt2
data/spec/23468.smt2,data/spec/23470.smt2
data/spec/23468.smt2,data/spec/23471.smt2
data/spec/23469.smt2,data/spec/23470.smt2
data/spec/23469.smt2,data/spec/23471.smt2
data/spec/23470.smt2,data/spec/23471.smt2
data/spec/23473.smt2,data/spec/23474.smt2
data/spec/23473.smt2,data/spec/23477.smt2
data/spec/23473.smt2,data/spec/23481.smt2
data/spec/23473.smt2,data/spec/23482.smt2
data/spec/23473.smt2,data/spec/23483.smt2
data/spec/23473.smt2,data/spec/23484.smt2
data/spec/23473.smt2,data/spec/23485.smt2
data/spec/23473.smt2,data/spec/23486.smt2
data/spec/23473.smt2,data/spec/23495.smt2
data/spec/23473.smt2,data/spec/23508.smt2
data/spec/23474.smt2,data/spec/23477.smt2
data/spec/23474.smt2,data/spec/23481.smt2
data/spec/23474.smt2,data/spec/23482.smt2
data/spec/23474.smt2,data/spec/23483.smt2
data/spec/23474.smt2,data/spec/23484.smt2
data/spec/23474.smt2,data/spec/23485.smt2
data/spec/23474.smt2,data/spec/23486.smt2
data/spec/23474.smt2,data/spec/23495.smt2
data/spec/23474.smt2,data/spec/23508.smt2
data/spec/23475.smt2,data/spec/23496.smt2
data/spec/23475.smt2,data/spec/23502.smt2
data/spec/23476.smt2,data/spec/23497.smt2
data/spec/23476.smt2,data/spec/23501.smt2
data/spec/23476.smt2,data/spec/23506.smt2
data/spec/23477.smt2,data/spec/23481.smt2
data/spec/23477.smt2,data/spec/23482.smt2
data/spec/23477.smt2,data/spec/23483.smt2
data/spec/23477.smt2,data/spec/23484.smt2
data/spec/23477.smt2,data/spec/23485.smt2
data/spec/23477.smt2,data/spec/23486.smt2
data/spec/23477.smt2,data/spec/23495.smt2
data/spec/23477.smt2,data/spec/23508.smt2
data/spec/23478.smt2,data/spec/23479.smt2
data/spec/23478.smt2,data/spec/23480.smt2
data/spec/23478.smt2,data/spec/23487.smt2
data/spec/23478.smt2,data/spec/23490.smt2
data/spec/23478.smt2,data/spec/23491.smt2
data/spec/23478.smt2,data/spec/23492.smt2
data/spec/23478.smt2,data/spec/23493.smt2
data/spec/23478.smt2,data/spec/23494.smt2
data/spec/23478.smt2,data/spec/23509.smt2
data/spec/23478.smt2,data/spec/23511.smt2
data/spec/23479.smt2,data/spec/23480.smt2
data/spec/23479.smt2,data/spec/23487.smt2
data/spec/23479.smt2,data/spec/23490.smt2
data/spec/23479.smt2,data/spec/23491.smt2
data/spec/23479.smt2,data/spec/23492.smt2
data/spec/23479.smt2,data/spec/23493.smt2
data/spec/23479.smt2,data/spec/23494.smt2
data/spec/23479.smt2,data/spec/23509.smt2
data/spec/23479.smt2,data/spec/23511.smt2
data/spec/23480.smt2,data/spec/23487.smt2
data/spec/23480.smt2,data/spec/23490.smt2
data/spec/23480.smt2,data/spec/23491.smt2
data/spec/23480.smt2,data/spec/23492.smt2
data/spec/23480.smt2,data/spec/23493.smt2
data/spec/23480.smt2,data/spec/23494.smt2
data/spec/23480.smt2,data/spec/23509.smt2
data/spec/23480.smt2,data/spec/23511.smt2
data/spec/23481.smt2,data/spec/23482.smt2
data/spec/23481.smt2,data/spec/23483.smt2
data/spec/23481.smt2,data/spec/23484.smt2
data/spec/23481.smt2,data/spec/23485.smt2
data/spec/23481.smt2,data/spec/23486.smt2
data/spec/23481.smt2,data/spec/23495.smt2
data/spec/23481.smt2,data/spec/23508.smt2
data/spec/23482.smt2,data/spec/23483.smt2
data/spec/23482.smt2,data/spec/23484.smt2
data/spec/23482.smt2,data/spec/23485.smt2
data/spec/23482.smt2,data/spec/23486.smt2
data/spec/23482.smt2,data/spec/23495.smt2
data/spec/23482.smt2,data/spec/23508.smt2
data/spec/23483.smt2,data/spec/23484.smt2
data/spec/23483.smt2,data/spec/23485.smt2
data/spec/23483.smt2,data/spec/23486.smt2
data/spec/23483.smt2,data/spec/23495.smt2
data/spec/23483.smt2,data/spec/23508.smt2
data/spec/23484.smt2,data/spec/23485.smt2
data/spec/23484.smt2,data/spec/23486.smt2
data/spec/23484.smt2,data/spec/23495.smt2
data/spec/23484.smt2,data/spec/23508.smt2
data/spec/23485.smt2,data/spec/23486.smt2
data/spec/23485.smt2,data/spec/23495.smt2
data/spec/23485.smt2,data/spec/23508.smt2
data/spec/23486.smt2,data/spec/23495.smt2
data/spec/23486.smt2,data/spec/23508.smt2
data/spec/23487.smt2,data/spec/23490.smt2
data/spec/23487.smt2,data/spec/23491.smt2
data/spec/23487.smt2,data/spec/23492.smt2
data/spec/23487.smt2,data/spec/23493.smt2
data/spec/23487.smt2,data/spec/23494.smt2
data/spec/23487.smt2,data/spec/23509.smt2
data/spec/23487.smt2,data/spec/23511.smt2
data/spec/23490.smt2,data/spec/23491.smt2
data/spec/23490.smt2,data/spec/23492.smt2
data/spec/23490.smt2,data/spec/23493.smt2
data/spec/23490.smt2,data/spec/23494.smt2
data/spec/23490.smt2,data/spec/23509.smt2
data/spec/23490.smt2,data/spec/23511.smt2
data/spec/23491.smt2,data/spec/23492.smt2
data/spec/23491.smt2,data/spec/23493.smt2
data/spec/23491.smt2,data/spec/23494.smt2
data/spec/23491.smt2,data/spec/23509.smt2
data/spec/23491.smt2,data/spec/23511.smt2
data/spec/23492.smt2,data/spec/23493.smt2
data/spec/23492.smt2,data/spec/23494.smt2
data/spec/23492.smt2,data/spec/23509.smt2
data/spec/23492.smt2,data/spec/23511.smt2
data/spec/23493.smt2,data/spec/23494.smt2
data/spec/23493.smt2,data/spec/23509.smt2
data/spec/23493.smt2,data/spec/23511.smt2
data/spec/23494.smt2,data/spec/23509.smt2
data/spec/23494.smt2,data/spec/23511.smt2
data/spec/23495.smt2,data/spec/23508.smt2
data/spec/23496.smt2,data/spec/23502.smt2
data/spec/23497.smt2,data/spec/23501.smt2
data/spec/23497.smt2,data/spec/23506.smt2
data/spec/23499.smt2,data/spec/23500.smt2
data/spec/23501.smt2,data/spec/23506.smt2
data/spec/23503.smt2,data/spec/23504.smt2
data/spec/23503.smt2,data/spec/23505.smt2
data/spec/23504.smt2,data/spec/23505.smt2
data/spec/23509.smt2,data/spec/23511.smt2
data/spec/23515.smt2,data/spec/23517.smt2
data/spec/23516.smt2,data/spec/23518.smt2
data/spec/23516.smt2,data/spec/23521.smt2
data/spec/23516.smt2,data/spec/23522.smt2
data/spec/23516.smt2,data/spec/23523.smt2
data/spec/23516.smt2,data/spec/23524.smt2
data/spec/23516.smt2,data/spec/23525.smt2
data/spec/23518.smt2,data/spec/23521.smt2
data/spec/23518.smt2,data/spec/23522.smt2
data/spec/23518.smt2,data/spec/23523.smt2
data/spec/23518.smt2,data/spec/23524.smt2
data/spec/23518.smt2,data/spec/23525.smt2
data/spec/23521.smt2,data/spec/23522.smt2
data/spec/23521.smt2,data/spec/23523.smt2
data/spec/23521.smt2,data/spec/23524.smt2
data/spec/23521.smt2,data/spec/23525.smt2
data/spec/23522.smt2,data/spec/23523.smt2
data/spec/23522.smt2,data/spec/23524.smt2
data/spec/23522.smt2,data/spec/23525.smt2
data/spec/23523.smt2,data/spec/23524.smt2
data/spec/23523.smt2,data/spec/23525.smt2
data/spec/23524.smt2,data/spec/23525.smt2
data/spec/23533.smt2,data/spec/23534.smt2
data/spec/23533.smt2,data/spec/23535.smt2
data/spec/23533.smt2,data/spec/23536.smt2
data/spec/23533.smt2,data/spec/23537.smt2
data/spec/23534.smt2,data/spec/23535.smt2
data/spec/23534.smt2,data/spec/23536.smt2
data/spec/23534.smt2,data/spec/23537.smt2
data/spec/23535.smt2,data/spec/23536.smt2
data/spec/23535.smt2,data/spec/23537.smt2
data/spec/23536.smt2,data/spec/23537.smt2
data/spec/23540.smt2,data/spec/23541.smt2
data/spec/23543.smt2,data/spec/23545.smt2
data/spec/23548.smt2,data/spec/23551.smt2
data/spec/23553.smt2,data/spec/23554.smt2
data/spec/23553.smt2,data/spec/23555.smt2
data/spec/23553.smt2,data/spec/23556.smt2
data/spec/23553.smt2,data/spec/23557.smt2
data/spec/23553.smt2,data/spec/23568.smt2
data/spec/23553.smt2,data/spec/23569.smt2
data/spec/23553.smt2,data/spec/23587.smt2
data/spec/23553.smt2,data/spec/23588.smt2
data/spec/23553.smt2,data/spec/24150.smt2
data/spec/23553.smt2,data/spec/24168.smt2
data/spec/23553.smt2,data/spec/24228.smt2
data/spec/23553.smt2,data/spec/24229.smt2
data/spec/23553.smt2,data/spec/46147.smt2
data/spec/23554.smt2,data/spec/23555.smt2
data/spec/23554.smt2,data/spec/23556.smt2
data/spec/23554.smt2,data/spec/23557.smt2
data/spec/23554.smt2,data/spec/23568.smt2
data/spec/23554.smt2,data/spec/23569.smt2
data/spec/23554.smt2,data/spec/23587.smt2
data/spec/23554.smt2,data/spec/23588.smt2
data/spec/23554.smt2,data/spec/24150.smt2
data/spec/23554.smt2,data/spec/24168.smt2
data/spec/23554.smt2,data/spec/24228.smt2
data/spec/23554.smt2,data/spec/24229.smt2
data/spec/23554.smt2,data/spec/46147.smt2
data/spec/23555.smt2,data/spec/23556.smt2
data/spec/23555.smt2,data/spec/23557.smt2
data/spec/23555.smt2,data/spec/23568.smt2
data/spec/23555.smt2,data/spec/23569.smt2
data/spec/23555.smt2,data/spec/23587.smt2
data/spec/23555.smt2,data/spec/23588.smt2
data/spec/23555.smt2,data/spec/24150.smt2
data/spec/23555.smt2,data/spec/24168.smt2
data/spec/23555.smt2,data/spec/24228.smt2
data/spec/23555.smt2,data/spec/24229.smt2
data/spec/23555.smt2,data/spec/46147.smt2
data/spec/23556.smt2,data/spec/23557.smt2
data/spec/23556.smt2,data/spec/23568.smt2
data/spec/23556.smt2,data/spec/23569.smt2
data/spec/23556.smt2,data/spec/23587.smt2
data/spec/23556.smt2,data/spec/23588.smt2
data/spec/23556.smt2,data/spec/24150.smt2
data/spec/23556.smt2,data/spec/24168.smt2
data/spec/23556.smt2,data/spec/24228.smt2
data/spec/23556.smt2,data/spec/24229.smt2
data/spec/23556.smt2,data/spec/46147.smt2
data/spec/23557.smt2,data/spec/23568.smt2
data/spec/23557.smt2,data/spec/23569.smt2
data/spec/23557.smt2,data/spec/23587.smt2
data/spec/23557.smt2,data/spec/23588.smt2
data/spec/23557.smt2,data/spec/24150.smt2
data/spec/23557.smt2,data/spec/24168.smt2
data/spec/23557.smt2,data/spec/24228.smt2
data/spec/23557.smt2,data/spec/24229.smt2
data/spec/23557.smt2,data/spec/46147.smt2
data/spec/23558.smt2,data/spec/23570.smt2
data/spec/23558.smt2,data/spec/23572.smt2
data/spec/23558.smt2,data/spec/23573.smt2
data/spec/23558.smt2,data/spec/23575.smt2
data/spec/23558.smt2,data/spec/24151.smt2
data/spec/23558.smt2,data/spec/24170.smt2
data/spec/23558.smt2,data/spec/24177.smt2
data/spec/23558.smt2,data/spec/24178.smt2
data/spec/23558.smt2,data/spec/24230.smt2
data/spec/23560.smt2,data/spec/23562.smt2
data/spec/23563.smt2,data/spec/23564.smt2
data/spec/23565.smt2,data/spec/23566.smt2
data/spec/23565.smt2,data/spec/23567.smt2
data/spec/23566.smt2,data/spec/23567.smt2
data/spec/23568.smt2,data/spec/23569.smt2
data/spec/23568.smt2,data/spec/23587.smt2
data/spec/23568.smt2,data/spec/23588.smt2
data/spec/23568.smt2,data/spec/24150.smt2
data/spec/23568.smt2,data/spec/24168.smt2
data/spec/23568.smt2,data/spec/24228.smt2
data/spec/23568.smt2,data/spec/24229.smt2
data/spec/23568.smt2,data/spec/46147.smt2
data/spec/23569.smt2,data/spec/23587.smt2
data/spec/23569.smt2,data/spec/23588.smt2
data/spec/23569.smt2,data/spec/24150.smt2
data/spec/23569.smt2,data/spec/24168.smt2
data/spec/23569.smt2,data/spec/24228.smt2
data/spec/23569.smt2,data/spec/24229.smt2
data/spec/23569.smt2,data/spec/46147.smt2
data/spec/23570.smt2,data/spec/23572.smt2
